domain,title,brand,url,items,rev,cat
decathlon.com,Quechua NH Escape 500 16 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-escape-500-16-l-hiking-backpack-334520,120.0,4708.75,
decathlon.com,Set of irons right handed steel size 2 high speed - INESIS 900 Combo,other,decathlon.com/products/inesis-900-combo-size-2-right-handed-high-speed-golf-iron-set-5-to-pw-310744,6.0,4704.01,
decathlon.com,2-part kayak paddle adjustable symmetrical 100,other,decathlon.com/products/itiwit-decathlon-kayak-x100-adjustable-aluminium-paddle-2-piece-303069,120.0,4697.95,
decathlon.com,Forclaz Men's MT900 Hooded Down Puffer Jacket,other,decathlon.com/products/forclaz-mt900-hooded-down-puffer-jacket-144206,24.0,4686.36,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Itiwit Kayak & Packraft PR100 Compact Aluminium Paddle 4 Piece,other,decathlon.com/products/itiwit-kayak-packraft-pr100-compact-aluminium-paddle-4-piece-343939,96.0,4680.38,
decathlon.com,Men's Travel Backpacking Cargo Pants - TRAVEL 100 Grey,other,decathlon.com/products/mens-backpacking-pants-travel-100-312187,78.0,4591.38,Apparel & Accessories > Clothing > Pants
decathlon.com,Men's Waterproof Hiking Jacket NH500 Imper,quechua,decathlon.com/products/mens-waterproof-hiking-jacket-nh500-imper-334354,78.0,4591.36,
decathlon.com,Men's Waterproof Hiking Jacket NH500 Imper,quechua,decathlon.com/products/mens-nh500-rain-jacket-334354,78.0,4591.36,
decathlon.com,Forclaz Trek 500 Hiking Sandals Adult,other,decathlon.com/products/forclaz-trek-500-hiking-sandals-adult-174331,102.0,4502.819999999999,
decathlon.com,Arpenaz 50° Camping Sleeping Bag,quechua,decathlon.com/products/camping-sleeping-bag-arpenaz-50-degrees,228.0,4474.409999999999,
decathlon.com,Wedze Men's BL 500 Thermal Ski Base Layer,other,decathlon.com/products/mens-ski-base-layer-top-bl-500-black-340497,228.0,4472.200000000001,
decathlon.com,Wedze Men's BL 500 Thermal Ski Base Layer,other,decathlon.com/products/wedze-mens-bl-500-thermal-ski-base-layer-340499,228.0,4472.200000000001,
decathlon.com,Quechua NH Arpenaz 100 10 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-aprenaz-100-10-l-hiking-backpack-344147,454.0,4469.88,
decathlon.com,Quechua NH Arpenaz 100 10 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-100-10-l-hiking-backpack-344147,454.0,4469.88,
decathlon.com,Hiking Backpack 20 L - NH Arpenaz 100,quechua,decathlon.com/products/hiking-backpack-20-l-nh-arpenaz-100-u301674,264.0,4401.170000000001,
decathlon.com,Arpenaz NH100 Hiking 20 L Backpack,quechua,decathlon.com/products/arpenaz-nh100-hiking-20-l-backpack-u301674,264.0,4401.170000000001,
decathlon.com,Quechua NH Arpenaz 100 20 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-100-20-l-hiking-backpack-u301674-1,264.0,4401.170000000001,
decathlon.com,Kayak neoprene large-coaming kayak spray deck,other,decathlon.com/products/kayak-neoprene-large-coaming-kayak-spray-deck-346696,60.0,4250.57,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Rafting > Kayak Accessories
decathlon.com,Men's Travel Backpacking Zip-Off Cargo Pants - Travel 100 Zip-Off - khaki,other,decathlon.com/products/mens-travel-backpacking-pants-travel-100-324122,54.0,4238.37,Apparel & Accessories > Clothing > Pants
decathlon.com,Quechua Men's MH100 Waterproof Mid Hiking Boots,quechua,decathlon.com/products/quechua-mh100-hiking-waterproof-shoes-mens-307814,54.0,4238.37,
decathlon.com,Quechua Men's MH100 Waterproof Mid Hiking Boots,quechua,decathlon.com/products/quechua-mens-mh100-waterproof-mid-hiking-boots-307814,54.0,4238.37,
decathlon.com,Quechua Men's MH150 Waterproof Rain Jacket,quechua,decathlon.com/products/quechua-mh150-waterproof-hiking-jacket-mens-309604,54.0,4238.37,
decathlon.com,Quechua Men's MH150 Waterproof Rain Jacket,quechua,decathlon.com/products/quechua-mens-mh150-waterproof-rain-jacket-309604,54.0,4238.37,
decathlon.com,Men's Hiking Lightweight Waterproof Jacket MH150,quechua,decathlon.com/products/quechua-mh150-waterproof-hiking-jacket-mens-309604,54.0,4238.37,
decathlon.com,Quechua Non-Stick Stainless Steel 4-Person 24-Piece Camp Cookset 3.5 L,quechua,decathlon.com/products/camping-cook-set-stainless-steel-non-stick-coating-4-person-mh500,72.0,4238.17,
decathlon.com,Men's Warm Waterproof Snow Boots - SH100,quechua,decathlon.com/products/mens-warm-waterproof-snow-boots-sh100-108105,144.0,4237.469999999999,
decathlon.com,Men's Warm Waterproof Snow Boots - SH100,quechua,decathlon.com/products/quechua-sh100-warm-waterproof-mid-snow-boots-108105,144.0,4237.469999999999,
decathlon.com,Quechua Women's SH900 Waterproof Parka,quechua,decathlon.com/products/quechua-womens-sh900-waterproof-parka-340415,24.0,4215.36,
decathlon.com,Quechua Women's SH900 Waterproof Parka,quechua,decathlon.com/products/quechua-womens-sh900-waterproof-parka-340412,24.0,4215.36,
decathlon.com,Quechua 2 Second Fresh & Black Waterproof Pop Up Camping Tent 3 Person,quechua,decathlon.com/products/quechua-2-second-fresh-black-waterproof-camping-tent-3-person,24.0,4215.36,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Forclaz Men's Travel 900 70+6L Backpacking Pack,other,decathlon.com/products/forclaz-travel-trekking-backpack-900-706-l-324139,24.0,4215.36,Luggage & Bags > Backpacks
decathlon.com,Quechua 2 Second Pop Up Sun Shelter Tent,quechua,decathlon.com/products/small-shelter-2-seconds,209.0,4121.16,
decathlon.com,"Rockrider ST540 Mountain Bike 27.5""",other,decathlon.com/products/rockrider-st-540-mountain-bike-27-5,12.0,4121.16,
decathlon.com,Men's Backpacking backpack 90+10L - MT900 Symbium,other,decathlon.com/products/forclaz-mens-mt900-symbium-9010-l-backpacking-backpack-172309,18.0,4109.37,Luggage & Bags > Backpacks
decathlon.com,Men's Backpacking backpack 90+10L - MT900 Symbium,other,decathlon.com/products/mens-backpacking-backpack-9010l-mt900-symbium-172309,18.0,4109.37,Luggage & Bags > Backpacks
decathlon.com,Men's Hiking Pants - MH100,quechua,decathlon.com/products/mens-hiking-pants-mh100-341636,138.0,4060.92,
decathlon.com,Quechua Men's MH100 Hiking Pants,quechua,decathlon.com/products/mens-hiking-pants-mh100-341636,138.0,4060.92,
decathlon.com,Quechua 2 Second Easy Waterproof Pop Up Camping Tent 2 Person,quechua,decathlon.com/products/2-second-easy-camping-tent-2-person-331494,24.0,3979.8500000000004,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents
decathlon.com,Quechua Arpenaz 3XL Fresh & Black Waterproof Camping Tent 3 Person,quechua,decathlon.com/products/tent-arpenaz-3xl-fresh-black,54.0,3973.9500000000007,
decathlon.com,Quechua Men's SH100 X-WARM Waterproof Winter Hiking Jacket,quechua,decathlon.com/products/mens-waterproof-winter-hiking-jacket-sh100-x-warm-10-degrees-celcius-331992,54.0,3973.4299999999994,
decathlon.com,Men's hiking waterproof winter jacket - SH500 14°F,quechua,decathlon.com/products/mens-hiking-waterproof-winter-jacket-sh500-14-f-331992,54.0,3973.4299999999994,
decathlon.com,Men's hiking waterproof winter jacket - SH500 14°F,quechua,decathlon.com/products/mens-waterproof-winter-hiking-jacket-sh100-x-warm-10-degrees-celcius-331992,54.0,3973.4299999999994,
decathlon.com,Children's Skiing Pants - Black,other,decathlon.com/products/childrens-skiing-pants-pnf-500-old,132.0,3885.6400000000003,
decathlon.com,Wedze Kids' Ski Pants,other,decathlon.com/products/childrens-skiing-pants-pnf-500-old,132.0,3885.6400000000003,
decathlon.com,BACKPACK MH100 35L,quechua,decathlon.com/products/backpack-mh100-35l-331005,66.0,3885.0,
decathlon.com,Quechua MH100 35 L Hiking Backpack,quechua,decathlon.com/products/backpack-mh100-35l-331005,66.0,3885.0,
decathlon.com,Women's Hiking Fleece Jacket - MH520 Hood,quechua,decathlon.com/products/quechua-hiking-hooded-fleece-jacket-mh520-331161,66.0,3884.989999999999,
decathlon.com,Forclaz Women's MT500 Merino Wool Leggings,other,decathlon.com/products/forclaz-trek-500-merino-backpacking-tights-womens,60.0,3826.2,
decathlon.com,Women's merino wool legging underwear - MT500,other,decathlon.com/products/forclaz-trek-500-merino-backpacking-tights-womens,60.0,3826.2,
decathlon.com,Quechua Men's NH100 Hiking Pants,quechua,decathlon.com/products/quechua-mens-nh100-hiking-pants-343391,156.0,3825.2900000000004,
decathlon.com,Men's Hiking Fleece Jacket - MH120,quechua,decathlon.com/products/quechua-mh120-fleece-hiking-jacket-mens-333908,126.0,3707.7799999999997,
decathlon.com,Quechua Women's MH100 Hiking Fleece,quechua,decathlon.com/products/quechua-mh100-hiking-fleece-324607,186.0,3648.3800000000006,
decathlon.com,"Quechua 2"" Pop-up Extra Large Camping Beach Shelter Cool & Blackout",quechua,decathlon.com/products/2-seconds-0-xl-fresh-shelter,131.0,3626.64,
decathlon.com,"Quechua 22"" Extra Large Pop-Up Tent",quechua,decathlon.com/products/2-seconds-0-xl-fresh-shelter,131.0,3626.64,
decathlon.com,Women's Ski Base Layer Top - 500 - Black,other,decathlon.com/products/wedze-500-ski-top-base-layer-womens-312713,306.0,3603.0900000000015,
decathlon.com,Swimming Microfibre Towel Size XL,nabaiji,decathlon.com/products/swimming-microfibre-towel-size-xl-9999999001,299.0,3532.440000000001,
decathlon.com,Run 100 Foldable Compact Fitness Treadmill with Manual Incline,domyos,decathlon.com/products/domyos-run100-indoor-running-treadmill,36.0,3532.4299999999994,
decathlon.com,Decathlon E-Gift Card,other,decathlon.com/products/decathlon-gift-card,36.0,3532.4199999999996,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Cards & Certificates
decathlon.com,Itiwit Adult & Kid's Ultra compact Small User <130lb Inflatable Stand Up Paddle,other,decathlon.com/products/itiwit-ultra-compact-inflatable-stand-up-paddle-board-small-307176,24.0,3532.4,
decathlon.com,Artengo TR990 Power Lite Tennis Racket Adult Red Black 9.5oz,artengo,decathlon.com/products/artengo-tr990-power-lite-tennis-racket-adult-red-black-95oz-324730,60.0,3532.3999999999996,
decathlon.com,Artengo TR990 Power Lite Tennis Racket Adult Red Black 9.5oz,artengo,decathlon.com/products/270-g-adult-tennis-racket-tr990-power-lite-red-black-324730,60.0,3532.3999999999996,
decathlon.com,Quechua Women's SH100 X-Warm Waterproof Mid Snow Boots,quechua,decathlon.com/products/quechua-sh100-x-warm-waterproof-mid-snow-boots-womens-312022,72.0,3531.72,
decathlon.com,Men's 3-in-1 Waterproof Travel Backpacking Jacket Travel 500 14°F - Black,other,decathlon.com/products/mens-3-in-1-waterproof-travel-trekking-jacket-travel-500-10-degrees-celcius-black-147553,24.0,3508.88,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Men's 3-in-1 Travel 500 14°F Waterproof Jacket,other,decathlon.com/products/mens-3-in-1-waterproof-travel-trekking-jacket-travel-500-10-degrees-celcius-black-147553,24.0,3508.88,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Men's Trek 500 Merino Wool Base Layer,other,decathlon.com/products/forclaz-trek-500-merino-wool-tights-backpacking-undergarment-301655,54.0,3443.58,
decathlon.com,Men's Mountain Backpacking Merino Wool Base Layer Tights Leggings - MT500,other,decathlon.com/products/forclaz-trek-500-merino-wool-tights-backpacking-undergarment-301655,54.0,3443.58,
decathlon.com,Men's Ski Base Layer Bottoms - BL 500 - Black,other,decathlon.com/products/mens-ski-base-layer-bottoms-bl-500-black-340509,174.0,3412.9900000000007,
decathlon.com,MEN'S SKI BASE LAYER BOTTOMS - BL 500 - BLACK,other,decathlon.com/products/mens-ski-base-layer-bottoms-bl-500-black-340512,174.0,3412.9900000000007,
decathlon.com,MEN'S SKI BASE LAYER BOTTOMS - BL 500 - BLACK,other,decathlon.com/products/mens-ski-base-layer-bottoms-bl-500-black-340509,174.0,3412.9900000000007,
decathlon.com,Quechua Men's Windproof and Water-repellent Rain Jacket - 1 2 Zip,quechua,decathlon.com/products/quechua-raincut-nh100-waterproof-hiking-rain-jacket-5332,173.0,3412.9700000000007,
decathlon.com,Men's Windproof and Water-repellent Hiking Jacket - Raincut 1 2 Zip,quechua,decathlon.com/products/mens-windproof-and-water-repellent-hiking-jacket-raincut-1-2-zip-5332,173.0,3412.9700000000007,
decathlon.com,Men's Windproof and Water-repellent Hiking Jacket - Raincut 1 2 Zip,quechua,decathlon.com/products/quechua-raincut-nh100-waterproof-hiking-rain-jacket-5332,173.0,3412.9700000000007,
decathlon.com,Kids Easybreath Surface Mask XS (6-10 years) - Coral White,subea,decathlon.com/products/kids-easybreath-surface-mask-xs-6-10-years-coral-white-308764,138.0,3385.2299999999996,
decathlon.com,Quechua Men's NH500 Imper Waterproof Over Pants,quechua,decathlon.com/products/mens-waterproof-hiking-over-pants-nh500-imper-345947,138.0,3383.9100000000008,
decathlon.com,Pump Bar Weight Training Set 44lb,domyos,decathlon.com/products/body-pump-kit,96.0,3296.95,
decathlon.com,Pump Bar Weight Training Set 44lb,domyos,decathlon.com/products/pump-bar-weight-training-set-44lb-168707,96.0,3296.95,
decathlon.com,Van Rysel Men's RC500 Road Cycling Bib Shorts,other,decathlon.com/products/van-rysel-rc500-road-cycling-bib-shorts-333140,48.0,3296.4700000000003,Apparel & Accessories > Clothing
decathlon.com,Van Rysel Men's RC500 Road Cycling Bib Shorts,other,decathlon.com/products/van-rysel-mens-rc500-road-cycling-bib-shorts-333140,48.0,3296.4700000000003,Apparel & Accessories > Clothing
decathlon.com,Forclaz Trek 500 Multiposition Merino Wool Hiking Tube Scarf,other,decathlon.com/products/mountain-backpacking-multiposition-tube-scarf-merino-wool-trek-500-183231,168.0,3295.300000000001,
decathlon.com,Forclaz Women's MT500 Air 45+10 L Backpacking Pack,other,decathlon.com/products/forclaz-womens-mt500-air-45-10-l-backpacking-backpack-324445,24.0,3273.36,Luggage & Bags > Backpacks
decathlon.com,Women's Backpacking Backpack 45+10 L - MT500 AIR,other,decathlon.com/products/forclaz-womens-mt500-air-45-10-l-backpacking-backpack-324445,24.0,3273.36,Luggage & Bags > Backpacks
decathlon.com,Men's Travel Backpacking Cargo Shorts - TRAVEL 100 - Grey,other,decathlon.com/products/mens-travel-backpacking-shorts-travel-100-312177,66.0,3237.41,Apparel & Accessories > Clothing > Shorts
decathlon.com,Quechua Women's SH500 Hiking Pants,quechua,decathlon.com/products/womens-hiking-x-warm-pants-sh500,66.0,3237.41,
decathlon.com,Kayak carbon-plastic separable-adjustable 2-section paddle 210–220cm - X500,other,decathlon.com/products/itiwit-decathlon-kayak-x500-adjustable-carbon-fiber-paddle-2-piece-170906,30.0,3208.6100000000006,
decathlon.com,Riverside Bikepacking Handlebar Bag Harness,other,decathlon.com/products/riverside-bikepacking-handlebar-harness-323998,42.0,3090.45,
decathlon.com,Quechua Ultimate Comfort Self-Inflating Mattress - 2 Person,quechua,decathlon.com/products/quechua-ultimate-comfort-self-inflating-mattress-2-person-329980,12.0,3049.66,
decathlon.com,Quechua MH Fresh Multifunction Camping Tarp,quechua,decathlon.com/products/multifunction-camping-tarp-fresh-mh100-l,102.0,3002.539999999999,
decathlon.com,Quechua Men's MH100 Waterproof Hiking Shoes,quechua,decathlon.com/products/mens-hiking-waterproof-shoes-mh100,72.0,3002.4699999999993,
decathlon.com,Quechua Men's MH100 Waterproof Hiking Shoes,quechua,decathlon.com/products/quechua-mens-mh100-waterproof-hiking-shoes-302231,72.0,3002.4699999999993,
decathlon.com,Van Rysel Men's Racer 2 Road Cycling Bibs,other,decathlon.com/products/van-rysel-racer-road-cycling-bib-shorts-mens-337595,30.0,2943.3999999999996,
decathlon.com,Quechua Women's SH100 MID Warm and Waterproof Hiking Boots,quechua,decathlon.com/products/womens-snow-hiking-warm-boots-sh100,60.0,2943.1,
decathlon.com,Forclaz Men's MT500 Merino Wool T-Shirt,other,decathlon.com/products/mt500-short-sleeve-merino-wool-backpacking-t-shirt-mens-331113,60.0,2943.1,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Men's Short-sleeved Merino Wool Backpacking T-shirt - MT500,other,decathlon.com/products/mt500-short-sleeve-merino-wool-backpacking-t-shirt-mens-331113,60.0,2943.1,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,Forclaz Men's MT500 Merino Wool T-Shirt,other,decathlon.com/products/forclaz-mens-mt500-merino-wool-t-shirt-331113,60.0,2943.1,Apparel & Accessories > Clothing > Shirts & Tops
decathlon.com,"CAPERLAN CRKDD 40 Floating 1""1 2 - 3 20oz Crankbait Deep Diving",other,decathlon.com/products/caperlan-crkdd-40-floating-11-2-3-20oz-crankbait-deep-diving-312453,366.0,2916.48,
decathlon.com,Triban Men's RC500 Rainproof Cycling Jacket,other,decathlon.com/products/mens-cycling-rainproof-jacket-rc500,60.0,2913.66,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,100 men's 1.5mm neoprene Shorty Surfing wetsuit - navy blue,olaian,decathlon.com/products/100-neoprene-springsuit-surfing-wetsuit-back-zip-shorty-15mm-men-170575,84.0,2913.44,Sporting Goods > Outdoor Recreation > Boating & Water Sports > Boating & Water Sport Apparel > Wetsuits
decathlon.com,Forclaz MT100 Hiking Pole (Single Pole),other,decathlon.com/products/forclaz-mt100-hiking-pole-single-pole-122861,220.0,2829.64,
decathlon.com,Onyx Movevent Curve Adjustable Life Jacket PFD Adult User >90lb,onyx,decathlon.com/products/movevent-curve-adjustable-life-jacket-pfd-adult-user-90lb-x8570227,144.0,2825.9299999999994,
decathlon.com,Quechua MH100 Mid Waterproof Hiking Shoes Women's,quechua,decathlon.com/products/quechua-mh100-mid-waterproof-hiking-shoes-womens-133726-133727,36.0,2825.58,
decathlon.com,Quechua MH100 Mid Waterproof Hiking Shoes Women's,quechua,decathlon.com/products/womens-waterproof-mountain-walking-boots-mh100-mid-khaki-133726-133727,36.0,2825.58,
decathlon.com,Quechua Women's MH100 Waterproof Mid Hiking Shoes,quechua,decathlon.com/products/quechua-womens-mh100-waterproof-mid-hiking-shoes-133726-133727,36.0,2825.58,
decathlon.com,Forclaz 500 Extend 30-40 L Duffel Bag,other,decathlon.com/products/forclaz-500-extend-30-40-l-duffel-bag-338461,48.0,2825.47,Luggage & Bags > Duffel Bags
decathlon.com,100 City Cycling Rain Poncho - Black,other,decathlon.com/products/btwin-100-city-cycling-rain-poncho-340456,72.0,2825.2700000000004,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz Men's MT500 Air 60 + 10L Backpacking Pack,other,decathlon.com/products/forclaz-mens-mt500-air-60-10l-backpacking-pack-324429,18.0,2808.27,
decathlon.com,Forclaz Men's MT500 Air 60 + 10 L Backpacking Pack,other,decathlon.com/products/forclaz-mens-mt500-air-60-10l-backpacking-pack-324429,18.0,2808.27,
decathlon.com,Men's Backpacking Backpack 60+10 L - MT500 AIR,other,decathlon.com/products/forclaz-mens-mt500-air-60-10l-backpacking-pack-324429,18.0,2808.27,
decathlon.com,Forclaz Transport 900 Extend 80-120 L Duffel Bag,other,decathlon.com/products/waterproof-convertible-duffel-bag-backpack-80-l-to-120-l-324516,18.0,2808.27,Luggage & Bags > Duffel Bags
decathlon.com,Quechua Men's NH100 Hiking Boots,quechua,decathlon.com/products/mens-hiking-nature-shoes-arpenaz-mid-50,114.0,2795.4,
decathlon.com,Quechua Men's NH100 Hiking Boots,quechua,decathlon.com/products/quechua-mens-nh100-hiking-boots-107929,114.0,2795.4,
decathlon.com,Quechua NH Arpenaz 100 20 L Hiking Backpack,quechua,decathlon.com/products/quechua-nh-arpenaz-100-20-l-hiking-backpack-s301674,161.0,2700.730000000001,
decathlon.com,SNB100 All-Mountain and Freestyle Snowboard Men's,other,decathlon.com/products/snb100-all-mountain-and-freestyle-snowboard-mens-309522,12.0,2696.42,
decathlon.com,Forclaz Trek 100 Folding Foam Hiking Mattress,other,decathlon.com/products/backpacking-foam-folding-mattress-trek-100-174619,78.0,2678.0,Furniture > Beds & Accessories > Mattresses
decathlon.com,Forclaz MT500 60L Hiking Rain Poncho,other,decathlon.com/products/forclaz-mt500-60l-hiking-rain-poncho-324443,78.0,2678.0,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Forclaz MT500 60L Hiking Rain Poncho,other,decathlon.com/products/hiking-rain-poncho-mt500-60l-black-324443,78.0,2678.0,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets
decathlon.com,Van Rysel 500 Road Bike Helmet Adult,other,decathlon.com/products/van-rysel-500-road-cycling-helmet-303359,266.0,2649.31,
decathlon.com,CAPERLAN CHESTPACK 500 COMPLETE 15L (4gal+1.3gal),other,decathlon.com/products/chest-pack-500-fishing-backpack-15-l-5-l-328826,30.0,2649.01,
decathlon.com,Quechua MH500 20 L Hiking Backpack,quechua,decathlon.com/products/quechua-mh500-hiking-backpack-20l-310057,36.0,2648.95,
decathlon.com,Hiking backpack 10L - NH Escape 150 Square,quechua,decathlon.com/products/hiking-backpack-10l-nh-escape-150-square-325104,89.0,2648.43,
decathlon.com,Quechua NH Escape 150 Square 10 L Backpack,quechua,decathlon.com/products/hiking-backpack-10l-nh-escape-150-square-325104,89.0,2648.43,
decathlon.com,Quechua NH Escape 150 Square 10 L Backpack,quechua,decathlon.com/products/quechua-nh-escape-150-square-10-l-backpack-325104,89.0,2648.43,
decathlon.com,Men's travel and Backpacking backpack with suitcase opening 50 + 6L - Travel 900,other,decathlon.com/products/forclaz-travel-trekking-backpack-900-506l-with-suitcase-opening-324146,18.0,2631.66,
decathlon.com,Forclaz Men's Travel 900 50+6L Backpacking Pack,other,decathlon.com/products/forclaz-travel-trekking-backpack-900-506l-with-suitcase-opening-324146,18.0,2631.66,
decathlon.com,Forclaz Men's Travel 900 50+6 L Backpacking Pack,other,decathlon.com/products/forclaz-travel-trekking-backpack-900-506l-with-suitcase-opening-324146,18.0,2631.66,
decathlon.com,100 Base Layer Ski Pants Women's,other,decathlon.com/products/womens-ski-base-layer-simple-warm-long-johns,443.0,2614.0,
decathlon.com,Quechua Men's MH100 Hiking Shorts,quechua,decathlon.com/products/quechua-mens-mh100-hiking-shorts-341568,132.0,2589.1700000000005,
decathlon.com,Men's ski base layer top - BL 100 - Black,other,decathlon.com/products/100-base-layer-ski-top-mens-302821,258.0,2529.0,
decathlon.com,Itiwit IPX6 Waterproof Backpack Roll Top Dry Bag 20L,other,decathlon.com/products/itiwit-decathlon-ipx6-waterproof-backpack-roll-top-dry-bag-20l-149215,66.0,2525.69,Sporting Goods > Outdoor Recreation > Camping & Hiking > Compression Sacks
decathlon.com,Ultra-compact and stable 10-foot (max. 130 kg) SUP - white and blue,other,decathlon.com/products/itiwit-ultra-compact-inflatable-stand-up-paddle-sup-large-user-175lb-332301,6.0,2525.68,
decathlon.com,Itiwit Adult Ultra compact Large User >175lb Inflatable Stand Up Paddle,other,decathlon.com/products/itiwit-ultra-compact-inflatable-stand-up-paddle-sup-large-user-175lb-332301,6.0,2525.68,
decathlon.com,Quechua Women's Raincut Waterproof Over-Pants,quechua,decathlon.com/products/quechua-hiking-waterproof-over-trousers-raincut-193191,102.0,2501.1500000000005,
decathlon.com,Women's Hiking Waterproof Over-Pants Raincut,quechua,decathlon.com/products/quechua-hiking-waterproof-over-trousers-raincut-193191,102.0,2501.1500000000005,
decathlon.com,Quechua Women's Raincut Waterproof Over-Pants,quechua,decathlon.com/products/quechua-womens-raincut-waterproof-over-pants-193191,102.0,2501.1500000000005,
decathlon.com,MH500 Hiking Pants Women's,quechua,decathlon.com/products/quechua-mh500-hiking-pants-192393,126.0,2472.69,
decathlon.com,Quechua MH100 Fresh & Black Waterproof Camping Tent 2 Person,quechua,decathlon.com/products/quechua-fresh-black-mh100-waterproof-camping-tent-2-person-338870,42.0,2472.6800000000003,
decathlon.com,Quechua Men's SH100 Water-repellent Hiking Pants,quechua,decathlon.com/products/quechua-mens-sh100-water-repellent-hiking-pants-324677,36.0,2472.35,
decathlon.com,Dynamic Yoga Leggings,other,decathlon.com/products/dynamic-yoga-leggings-332859,245.0,2413.81,
decathlon.com,Arpenaz 32° Cotton Camping Sleeping Bag,quechua,decathlon.com/products/32degree-f-camping-sleeping-bag-arpenaz,30.0,2354.95,
decathlon.com,Men's Warm and Waterproof Hiking Boots - SH100 High,quechua,decathlon.com/products/mens-snow-hiking-boots-warm-high-sh100,60.0,2354.92,
decathlon.com,Men's Warm and Waterproof Hiking Boots - SH100 High,quechua,decathlon.com/products/mens-warm-and-waterproof-hiking-boots-sh100-high-143765,60.0,2354.92,
decathlon.com,Riverside Bikepacking Saddle Harness,other,decathlon.com/products/riverside-bikepacking-saddle-harness-323959,30.0,2354.65,
decathlon.com,Quechua Men's NH150 Waterproof Hiking Shoes,quechua,decathlon.com/products/mens-nature-hiking-waterproof-shoes-nh150,48.0,2354.48,
decathlon.com,Quechua Men's NH150 Waterproof Hiking Shoes,quechua,decathlon.com/products/quechua-mens-nh150-waterproof-hiking-shoes-302371,48.0,2354.48,
decathlon.com,Men's Warm Hiking Fleece Jacket SH500,quechua,decathlon.com/products/sh100-u-warm-fleece-hiking-jacket-mens-304984,48.0,2354.48,
decathlon.com,Veste polaire chaude de randonnée - SH500 - Homme,quechua,decathlon.com/products/sh100-u-warm-fleece-hiking-jacket-mens-304984,48.0,2354.48,
decathlon.com,Forclaz Men's MT100 Synthetic Puffer Vest,other,decathlon.com/products/forclaz-mt100-synthetic-puffer-vest-312531,60.0,2354.37,Apparel & Accessories > Clothing > Outerwear > Vests
decathlon.com,Men's synthetic mountain Backpacking padded gilet - MT100,other,decathlon.com/products/forclaz-mt100-synthetic-puffer-vest-312531,60.0,2354.37,Apparel & Accessories > Clothing > Outerwear > Vests
decathlon.com,Golf putter face balanced right handed - INESIS High MOI,other,decathlon.com/products/golf-putter-face-balanced-right-handed-inesis-high-moi-333143,12.0,2343.18,
decathlon.com,Forclaz Trek 100 Rechargeable 200 Lumens USB Hiking Head Lamp,other,decathlon.com/products/forclaz-trek-100-rechargeable-usb-120-lumen-backpacking-head-lamp-302568,101.0,2300.9599999999996,
decathlon.com,"Rockrider ST500 Mountain Bike 20"" Kids 3'11"" to 4'5""",other,decathlon.com/products/rockrider-st500-mountain-bike-20-kids-311-to-45-8549159-8629905,18.0,2278.41,
decathlon.com,Quechua Women's MH500 Waterproof Jacket,quechua,decathlon.com/products/quechua-womens-mh500-waterproof-jacket-307383,18.0,2278.41,
decathlon.com,Men's Hiking Fleece - MH100,quechua,decathlon.com/products/quechua-mh100-hiking-fleece-333884,114.0,2236.1000000000004,
decathlon.com,Men's Ultralight Backpacking Backpack 50+10 L - MT900 UL,other,decathlon.com/products/mens-ultralight-backpacking-backpack-5010-l-mt900-ul-332178,12.0,2225.42,
decathlon.com,Forclaz Men's MT900 50+10 L Ultralight Backpacking Pack,other,decathlon.com/products/mens-ultralight-backpacking-backpack-5010-l-mt900-ul-332178,12.0,2225.42,
decathlon.com,Microfibre Towel Ultra Compact Double-Sided Size Xl 110 X 175 Cm - Blue Green,nabaiji,decathlon.com/products/microfibre-towel-ultra-compact-double-sided-size-xl-110-x-175-cm-blue-green-341936,126.0,2224.1700000000005,
decathlon.com,Adult Mountain Backpacking Seamless Liner Gloves - MT500 Black,other,decathlon.com/products/adult-mountain-backpacking-seamless-liner-gloves-mt500-black-339331,168.0,2141.36,Apparel & Accessories > Clothing Accessories > Gloves & Mittens
decathlon.com,Quechua Men's MH100 Hiking Shoes,quechua,decathlon.com/products/quechua-mens-mh100-hiking-shoes-307854,36.0,2119.08,
